Date,Adj Close,Volume,press release,Price change 12mo,Price change 8mo,Price change 4mo
2015-01-01,74.257111,152776400,,,,
2015-02-01,79.446411,141328000,,,,
2015-03-01,78.953827,164772700,,,,
2015-04-01,78.232674,136319600,,,,
2015-05-01,77.730309,131649800,,,,
2015-06-01,77.702911,111348300,,,,
2015-07-01,81.617897,124132500,,,,
2015-08-01,77.662041,137564000,,,,
2015-09-01,81.240341,123943400,,,,
2015-10-01,92.552803,170583400,,,,
2015-11-01,94.127663,129809800,,,,
2015-12-01,98.173004,115069800,,,,
2016-01-01,102.859795,163701800,,,,
2016-02-01,97.383591,163322300,,,,
2016-03-01,105.229858,138087000,,,,
2016-04-01,105.908051,111367700,,,,
2016-05-01,102.198898,116547500,,,,
2016-06-01,100.758774,123229900,,,,
2016-07-01,99.230537,109871000,,,,
2016-08-01,97.552116,100622300,,,,
2016-09-01,98.055229,91504400,,,,
2016-10-01,95.683754,100861900,,,,
2016-11-01,101.378693,89081800,,,,
2016-12-01,104.265739,78632000,,,,
2017-01-01,104.993851,76910700,,,,
2017-02-01,109.345406,64270300,,,,
2017-03-01,111.841522,89808900,,,,
2017-04-01,120.746727,77979000,,,,
2017-05-01,130.204208,74914100,,,,
2017-06-01,132.16304,70377200,,,,
2017-07-01,134.7108,69344000,,,,
2017-08-01,138.904755,66890300,,,,
2017-09-01,136.855148,81721200,,,,
2017-10-01,145.79071,70654900,,,,
2017-11-01,150.21048,58785800,,,,
2017-12-01,151.237732,57152900,,,,
2018-01-01,150.376709,79270000,"2017 was a strong year for McDonald’s as customers responded to the many ways we are making their experience more convenient and enjoyable. We served more customers more often, achieved our best comparable sales performance in six years, gained share in markets around the world and made tremendous progress with growth platforms such as delivery, mobile order and pay and Experience of the Future. For 2018, we plan to invest about $2.4 billion of capital, the majority of which will be dedicated to reinvesting in our existing locations through accelerated deployment of Experience of the Future in the U.S. Our development plans also include the opening of about 1,000 new McDonald’s restaurants, 75% of which will be funded by our expanded network of developmental licensees and affiliates around the world. At the same time, we plan to continue making meaningful investments in technology to modernize the customer experience and redefine convenience. I’m confident that now is the opportune time to strategically invest in our business and our restaurants to drive profitable growth and become an even better McDonald’s. Our Velocity Growth Plan is working and we’re focused on aggressive execution in 2018 to achieve the even greater ambitions we have for our business and brand in the years ahead. With the commitment the McDonald’s system has to running great restaurants and maximizing our growth initiatives, we are confident that we will accelerate our momentum by capitalizing on our strong business model and distinct brand advantages in convenience, menu variety and value.",9.601257000000004,-0.5840910000000008,-8.890259000000015
2018-02-01,138.602432,107472200,,,,
2018-03-01,138.276718,110129700,,,,
2018-04-01,148.056305,89381500,,,,
2018-05-01,141.48645,71237400,,,,
2018-06-01,138.550797,92744700,,,,
2018-07-01,140.187271,70294400,,,,
2018-08-01,144.360672,68786400,,,,
2018-09-01,149.792618,70751500,,,,
2018-10-01,158.397461,105084900,,,,
2018-11-01,168.793137,77562900,,,,
