Date,Adj Close,Volume,press release,Price change 12mo,Price change 8mo,Price change 4mo
2019-12-01,2053.72998,6273100,,,,
2020-01-01,1830.550049,9054800,"We were pleased with our fourth quarter and full-year 2019 results.  While the outlook for global travel in the near-term is uncertain due to the coronavirus, we will manage the business appropriately to enhance long-term value for our stakeholders.",396.719971,-119.86999500000002,-191.13000499999998
2020-02-01,1695.660034,11373100,,,,
2020-03-01,1345.319946,19339800,,,,
2020-04-01,1480.569946,11943400,,,,
2020-05-01,1639.420044,14237100,,,,
2020-06-01,1592.339966,11780700,,,,
2020-07-01,1662.130005,7502400,,,,
2020-08-01,1910.449951,6785200,,,,
2020-09-01,1710.680054,8054700,,,,
2020-10-01,1622.5,7237400,,,,
2020-11-01,2028.449951,9312600,,,,
2020-12-01,2227.27002,7092300,,,,
2021-01-01,1944.329956,7962900,"The travel environment continued to be challenging through the fourth quarter of 2020 and into January 2021 as COVID-19 case counts remained very high and travel restrictions were reimposed in many parts of the world. However, in recent weeks, we have started to see some improvements in booking trends that we will continue to monitor. Looking ahead, I am more confident than ever in our long-term future and in the eventual strong recovery of travel demand. We will continue to focus on what we can control, namely investing in our business and executing against our strategic priorities to ensure we exit this crisis on a strong footing.",454.90002400000003,429.5401609999999,417.2200929999999
2021-02-01,2328.51001,7203000,,,,
2021-03-01,2329.840088,10114800,,,,
2021-04-01,2466.080078,8443500,,,,
2021-05-01,2361.550049,7057400,,,,
2021-06-01,2188.090088,6300500,,,,
2021-07-01,2178.26001,5957700,,,,
2021-08-01,2299.669922,7174600,,,,
2021-09-01,2373.870117,5882800,,,,
2021-10-01,2420.780029,4598300,,,,
2021-11-01,2101.850098,8952400,,,,
2021-12-01,2399.22998,7843400,,,,
2022-01-01,2456.129883,7179000,"Despite the negative impact on travel from the Omicron wave at the end of the fourth quarter, we delivered revenue and adjusted EBITDA results that were better than our expectations for the quarter. I am encouraged by the meaningful improvement in bookings we have seen so far in the first quarter of 2022. I believe we are well positioned as travel demand recovers, however, we do expect there will still be periods where COVID negatively impacts travel trends as we move through the year. As we look ahead to 2022, we remain focused on driving benefits to our traveler customers and to our supply partners alike while executing against our strategic priorities including building towards our Connected Trip vision.",-440.84985400000005,-812.919922,-212.56982400000015
2022-02-01,2172.25,10138300,,,,
2022-03-01,2348.449951,12095500,,,,
2022-04-01,2210.310059,7125800,,,,
2022-05-01,2243.560059,10163300,,,,
2022-06-01,1748.98999,9335800,,,,
2022-07-01,1935.689941,7601500,,,,
2022-08-01,1875.810059,8508300,,,,
2022-09-01,1643.209961,9153800,,,,
2022-10-01,1869.47998,7619000,,,,
2022-11-01,2079.449951,8227000,,,,
2022-12-01,2015.280029,6442200,,,,
2023-01-01,2434.100098,6036000,,,,
2023-02-01,2524.0,6523500,,,,
2023-03-01,2652.409912,8013000,,,,
2023-04-01,2686.310059,4889900,,,,
2023-05-01,2508.77002,8148300,,,,
