Date,Adj Close,Volume,press release,Price change 12mo,Price change 8mo,Price change 4mo
2015-01-01,4.610315,414035200,,,,
2015-02-01,5.29706,419354000,,,,
2015-03-01,5.045075,731044400,,,,
2015-04-01,5.351204,567365200,,,,
2015-05-01,5.33433,708133600,,,,
2015-06-01,4.869857,733383200,,,,
2015-07-01,4.831112,548040400,,,,
2015-08-01,5.443778,946949200,,,,
2015-09-01,5.994382,648020800,,,,
2015-10-01,6.899013,805231600,,,,
2015-11-01,7.713666,734481600,,,,
2015-12-01,8.045644,562717200,,,,
2016-01-01,7.149783,813898000,,,,
2016-02-01,7.655079,900004800,,,,
2016-03-01,8.729084,657790400,,,,
2016-04-01,8.704588,673425200,,,,
2016-05-01,11.446054,1036783600,,,,
2016-06-01,11.547007,819790000,,,,
2016-07-01,14.025405,721005200,,,,
2016-08-01,15.066868,930512000,,,,
2016-09-01,16.8615,866525200,,,,
2016-10-01,17.511148,655156800,,,,
2016-11-01,22.688705,1276746400,,,,
2016-12-01,26.306057,1808222800,,,,
2017-01-01,26.907396,1339684000,,,,
2017-02-01,25.009731,1420678800,,,,
2017-03-01,26.879658,1428896000,,,,
2017-04-01,25.737164,957257200,,,,
2017-05-01,35.619938,1920944400,,,,
2017-06-01,35.709332,2344552000,,,,
2017-07-01,40.143345,1549101600,,,,
2017-08-01,41.855198,1472821600,,,,
2017-09-01,44.198792,1444733600,,,,
2017-10-01,51.131344,1142266400,,,,
2017-11-01,49.623192,1183089600,,,,
2017-12-01,47.873837,1011221600,,,,
2018-01-01,60.813385,1145621600,,,,
2018-02-01,59.873226,1491552800,"We achieved another record quarter, capping an excellent year,” said Jensen Huang, founder and chief executive officer of NVIDIA. “In a powerful sign of our progress, attendees at NVIDIA’s GPU Technology Conferences reached 22,000, up tenfold in five years, as software developers working in AI, self-driving cars, and a broad range of other fields continued to discover the acceleration and money-saving benefits of our GPU computing platform. Industries around the world are racing to incorporate AI. Virtually every internet and cloud service provider has embraced our Volta GPUs. Hundreds of transportation companies are using our NVIDIA DRIVE platform. From manufacturing and healthcare to smart cities, innovators are using our platform to invent the future",-24.208793,9.778239999999997,-1.1890980000000013
2018-03-01,57.333294,1411844000,,,,
2018-04-01,55.677105,1114400800,,,,
2018-05-01,62.433109,1197824000,,,,
2018-06-01,58.684128,878554000,,,,
2018-07-01,60.655945,632187600,,,,
2018-08-01,69.52919,1091783600,,,,
2018-09-01,69.651466,634020000,,,,
2018-10-01,52.254715,1297797600,,,,
2018-11-01,40.506516,1616234000,,,,
2018-12-01,33.121391,1245140800,,,,
2019-01-01,35.664433,1687099200,,,,
2019-02-01,38.271961,1144572800,"This was a turbulent close to what had been a great year,” said Jensen Huang, founder and CEO of NVIDIA. “The combination of post-crypto excess channel inventory and recent deteriorating end-market conditions drove a disappointing quarter. Despite this setback, NVIDIA’s fundamental position and the markets we serve are strong. The accelerated computing platform we pioneered is central to some of world’s most important and fastest growing industries - from artificial intelligence to autonomous vehicles to robotics. We fully expect to return to sustained growth",20.615498000000002,5.051575,2.562100000000001
2019-03-01,44.594822,1206854000,,,,
2019-04-01,44.95245,943778000,,,,
2019-05-01,33.642319,1118075200,,,,
2019-06-01,40.834061,823334000,,,,
2019-07-01,41.950459,841598400,,,,
2019-08-01,41.649609,945032800,,,,
2019-09-01,43.323536,634776800,,,,
2019-10-01,50.030994,769617200,,,,
2019-11-01,53.943481,732180000,,,,
2019-12-01,58.606003,654353200,,,,
2020-01-01,58.887459,612541200,,,,
2020-02-01,67.266151,1184865200,"Adoption of NVIDIA accelerated computing drove excellent results, with record data center revenue,” said Jensen Huang, founder and CEO of NVIDIA. “Our initiatives are achieving great success. NVIDIA RTX ray tracing is reinventing computer graphics, driving powerful adoption across gaming, VR and design markets, while opening new opportunities in rendering and cloud gaming. NVIDIA AI is enabling breakthroughs in language understanding, conversational AI and recommendation engines - the core algorithms that power the internet today. And new NVIDIA computing applications in 5G, genomics, robotics and autonomous vehicles enable us to continue important work that has great impact. We are well positioned for the greatest technology trends of our time",62.36133600000001,67.67730000000002,27.414360000000002
2020-03-01,65.693962,1577395200,,,,
2020-04-01,72.841515,1127830400,,,,
2020-05-01,88.477463,1254887600,,,,
2020-06-01,94.680511,971946400,,,,
2020-07-01,105.863892,809445200,,,,
2020-08-01,133.38765,967254400,,,,
2020-09-01,134.943451,1585655200,,,,
2020-10-01,125.042496,802235600,,,,
2020-11-01,133.696915,759482000,,,,
2020-12-01,130.240112,512099600,,,,
2021-01-01,129.627487,615417200,,,,
