Date,Adj Close,Volume,press release,Price change 12mo,Price change 8mo,Price change 4mo
2015-01-01,35.609238,69088300,,,,
2015-02-01,33.692307,61089300,,,,
2015-03-01,34.362835,77079000,,,,
2015-04-01,31.983498,69503000,,,,
2015-05-01,31.49818,59337200,,,,
2015-06-01,29.517103,68994400,,,,
2015-07-01,32.60463,59299700,,,,
2015-08-01,30.509136,67444000,,,,
2015-09-01,31.231709,64133600,,,,
2015-10-01,34.674221,57258600,,,,
2015-11-01,34.690437,50429000,,,,
2015-12-01,34.828396,63332400,,,,
2016-01-01,32.336857,73122800,,,,
2016-02-01,31.509382,75356700,,,,
2016-03-01,36.195648,61425600,,,,
2016-04-01,37.576027,65682100,,,,
2016-05-01,39.330284,55166300,,,,
2016-06-01,40.579784,84746000,,,,
2016-07-01,45.476528,63521300,,,,
2016-08-01,44.324787,52889500,,,,
2016-09-01,44.68367,54418600,,,,
2016-10-01,43.889889,48278400,,,,
2016-11-01,42.829655,78372600,,,,
2016-12-01,44.419994,49335200,,,,
2017-01-01,41.440952,57589300,,,,
2017-02-01,43.307281,52031100,,,,
2017-03-01,44.011402,64149400,,,,
2017-04-01,46.572498,56473400,,,,
2017-05-01,47.539722,47701100,,,,
2017-06-01,50.193184,69533300,,,,
2017-07-01,52.454601,45089900,,,,
2017-08-01,54.654217,40513800,,,,
2017-09-01,54.740475,44020400,,,,
2017-10-01,56.084549,42722700,,,,
2017-11-01,57.517498,37140600,,,,
2017-12-01,56.023758,38919200,,,,
2018-01-01,56.924847,53665400,"WOur results are a testament to our high-quality portfolio, proven strategy and strong execution by our global team. We are starting 2018 with even more embedded rental upside than we had last year. Looking forward, it’s all about using our scale and expertise to drive organic growth, put our global land bank to work and deliver further value from our customer relationships.",-4.440303999999998,3.236251000000003,-0.2350539999999981
2018-02-01,53.05175,63599500,,,,
2018-03-01,55.071365,44279300,,,,
2018-04-01,57.183144,52223300,,,,
2018-05-01,56.689793,64671700,,,,
2018-06-01,57.87027,64515600,,,,
2018-07-01,58.235321,67980400,,,,
2018-08-01,59.619743,99974600,,,,
2018-09-01,60.161098,53234800,,,,
2018-10-01,57.623955,70561300,,,,
2018-11-01,60.189175,45396100,,,,
2018-12-01,52.484543,60815400,,,,
2019-01-01,62.277161,59350600,"We had a great fourth quarter, capping out our strongest year ever. The occupancy and the utilization of our buildings are running at peak levels and we expect activity to remain strong, with our most dynamic customers building out new-and-improved logistics networks. At the midpoint of our range, we project Core FFO growth of approximately 7.5%, excluding promotes. Cash Same Store NOI growth is projected to be 4.25% at the midpoint, reflecting our current operating strategy of favoring rent growth over occupancy. We are confident in our ability to outperform in any future environment given our embedded rent upside, development-ready land bank and significant liquidity.",19.638313000000004,15.551040000000008,4.550498999999995
2019-02-01,63.087582,48355000,,,,
2019-03-01,64.789497,50265400,,,,
2019-04-01,69.549042,46182100,,,,
2019-05-01,66.82766,46692600,,,,
2019-06-01,72.660461,45838800,,,,
2019-07-01,73.618042,47529200,,,,
2019-08-01,76.366982,45921300,,,,
2019-09-01,77.828201,43836400,,,,
2019-10-01,80.647316,65823900,,,,
2019-11-01,84.130157,57277400,,,,
2019-12-01,81.915474,52851500,,,,
2020-01-01,85.873634,59979100,"The acquired Liberty portfolio is very complementary to our own in many markets. By adding Liberty’s portfolio to ours, we expand our footprint in important locations and benefit from immediate operational cost savings. We are thrilled to welcome many of Liberty’s talented team members to Prologis—their expertise and deep market knowledge will further strengthen our ability to provide industry-leading service to our customers. We are also excited to welcome approximately 325 new customers and expand our relationship with 180 existing Prologis customers.",8.141227999999998,8.510933000000009,-0.5708920000000006
2020-02-01,77.922379,105875700,,,,
2020-03-01,74.307327,141838000,,,,
2020-04-01,83.186485,89181500,,,,
2020-05-01,85.302742,60575000,,,,
2020-06-01,87.008789,82986800,,,,
2020-07-01,98.887108,70425600,,,,
2020-08-01,95.547745,48269700,,,,
2020-09-01,94.384567,53120000,,,,
2020-10-01,93.58091,47564400,,,,
2020-11-01,94.382774,52906200,,,,
2020-12-01,94.014862,63235000,,,,
2021-01-01,97.923141,58476800,"The work we have done to create the best-in-class portfolio and the most efficient cost structure in the industry is delivering exceptional financial results. The pandemic has pushed global supply chains to their limits. Increased e-commerce adoption and the rebuilding of inventories to meet consumer demand are structural forces in the logistics environment that will take years to play out. The Prologis platform provides us with the ability to create value for our customers beyond our real estate from our unmatched purchasing power and significant investments in technology, innovation and data.",64.393998,22.433303999999993,14.585656
2021-02-01,94.004318,45859600,,,,
2021-03-01,100.579979,74253000,,,,
2021-04-01,111.258049,51664000,,,,
2021-05-01,112.508797,44772200,,,,
2021-06-01,114.122337,61207000,,,,
2021-07-01,122.860863,44866700,,,,
2021-08-01,129.213104,46056700,,,,
2021-09-01,120.356445,55909000,,,,
2021-10-01,139.757034,47207300,,,,
2021-11-01,145.339203,39481600,,,,
2021-12-01,162.317139,58532100,,,,
2022-01-01,151.792465,72397200,"Demand for our 1 billion square foot global portfolio shows no signs of slowing and we are positioned ideally to meet our customers’ most critical real estate needs. In tandem, we remain focused on key customer-centric initiatives around energy, technology, labor, data and other aspects of our growing Essentials business.",-40.62520599999999,-52.23372599999999,-27.765464999999992
2022-02-01,141.174179,56076000,,,,
2022-03-01,156.303085,65179700,,,,
2022-04-01,155.948273,65433000,,,,
2022-05-01,124.027,129677400,,,,
2022-06-01,114.463257,102500800,,,,
2022-07-01,129.896729,61065900,,,,
2022-08-01,122.008453,52887200,,,,
2022-09-01,99.558739,112782900,,,,
2022-10-01,109.214706,108767900,,,,
2022-11-01,116.157112,75824800,,,,
2022-12-01,111.167259,73571200,,,,
2023-01-01,128.342789,59717700,,,,
2023-02-01,122.505424,49500900,,,,
2023-03-01,123.865486,79653500,,,,
2023-04-01,125.25,54875000,,,,
2023-05-01,124.550003,66593300,,,,
