Date,Adj Close,Volume,press release,Price change 12mo,Price change 8mo,Price change 4mo
2015-01-01,42.101406,130906000,,,,
2015-02-01,44.324005,138933400,,,,
2015-03-01,45.921803,189358200,,,,
2015-04-01,45.239803,112486800,,,,
2015-05-01,46.535118,114083800,,,,
2015-06-01,49.576553,137113200,,,,
2015-07-01,52.881035,126937800,,,,
2015-08-01,51.288456,169758600,,,,
2015-09-01,56.437954,222222800,,,,
2015-10-01,60.289642,177921400,,,,
2015-11-01,60.864792,163167800,,,,
2015-12-01,57.51511,234856100,,,,
2016-01-01,57.202518,201105100,,,,
2016-02-01,56.815083,211308000,,,,
2016-03-01,56.704388,230587100,,,,
2016-04-01,54.510712,178121800,,,,
2016-05-01,51.070255,192375000,,,,
2016-06-01,51.051762,316677800,,,,
2016-07-01,51.479168,166822100,,,,
2016-08-01,53.464127,181042100,,,,
2016-09-01,48.835655,230941100,,,,
2016-10-01,46.674152,190328000,,,,
2016-11-01,46.571835,166212700,,,,
2016-12-01,47.27874,215471200,,,,
2017-01-01,49.381634,175931200,,,,
2017-02-01,53.358295,178369800,,,,
2017-03-01,52.023422,249512200,,,,
2017-04-01,51.88586,137922800,,,,
2017-05-01,49.619785,223428200,,,,
2017-06-01,55.247536,275425100,,,,
2017-07-01,55.48283,158127000,,,,
2017-08-01,49.619785,174951200,,,,
2017-09-01,48.885185,211929400,,,,
2017-10-01,51.845646,247775300,,,,
2017-11-01,56.965145,182957400,,,,
2017-12-01,58.973362,198525200,,,,
2018-01-01,64.532745,157812200,,,,
2018-02-01,63.407078,160317000,,,,
2018-03-01,62.848961,174066700,,,,
2018-04-01,64.889244,158981900,,,,
2018-05-01,68.12468,129566300,,,,
2018-06-01,75.601349,156494400,"Our new innovation is winning with consumers, driving significant momentum in our international geographies and a return to growth in North America. Fueled by a complete digital transformation of our company end-to-end, this year set the foundation for Nike’s next wave of long-term, sustainable growth and profitability.",2.728065000000001,-3.9514700000000005,5.205085999999994
2018-07-01,73.176971,122265700,,,,
2018-08-01,78.210205,123704500,,,,
2018-09-01,80.806435,165674100,,,,
2018-10-01,71.573586,199348500,,,,
2018-11-01,71.649879,132667800,,,,
2018-12-01,70.925056,180370600,,,,
2019-01-01,78.329414,153019800,,,,
2019-02-01,82.012474,104258200,,,,
2019-03-01,80.55838,157838000,,,,
2019-04-01,84.237602,117371600,,,,
2019-05-01,73.98484,161721400,,,,
2019-06-01,80.740395,134665600,"FY19 was a pivotal year for NIKE as we continue to bring our Consumer Direct Offense to life throughout the marketplace. Our distinctive innovation and digital advantage led to accelerated growth across our complete portfolio, while our Brand fueled deeper relationships with consumers around the globe. Reflecting on our FY19 performance, it is clear that growth is paramount at NIKE, and that our strong growth is being driven by strategic transformation. Amid foreign exchange volatility, our double-digit currency-neutral revenue growth and expanding ROIC showcase NIKE’s unrivaled ability to create extraordinary value for consumers and shareholders over the long term.",12.35938999999999,9.407546999999994,9.82217399999999
2019-07-01,82.740875,117789600,,,,
2019-08-01,81.269356,138117200,,,,
2019-09-01,90.562569,134314200,,,,
2019-10-01,86.348793,155234600,,,,
2019-11-01,90.147942,109098200,,,,
2019-12-01,97.943298,130170700,,,,
2020-01-01,93.099785,122158200,,,,
2020-02-01,86.409744,138959900,,,,
2020-03-01,80.212349,344640300,,,,
2020-04-01,84.516716,165095600,,,,
2020-05-01,95.568443,135741000,,,,
2020-06-01,95.291756,183209200,"In a highly dynamic environment, the NIKE Brand continues to resonate strongly with consumers all over the world as our digital business accelerates in every market. We are uniquely positioned to grow, and now is the time to build on NIKE's strengths and distinct capabilities. We are continuing to invest in our biggest opportunities, including a more connected digital marketplace, to extend our leadership and fuel long-term growth.",35.089591999999996,35.90897299999999,26.986960999999994
2020-07-01,94.86412,114801300,,,,
2020-08-01,108.742409,115986600,,,,
2020-09-01,122.278717,193213000,,,,
2020-10-01,116.960548,113428500,,,,
2020-11-01,131.200729,109138400,,,,
2020-12-01,137.794876,131293800,,,,
2021-01-01,130.381348,99290700,,,,
2021-02-01,131.542801,109514100,,,,
2021-03-01,129.961868,175520900,,,,
2021-04-01,129.697815,146686100,,,,
2021-05-01,133.453232,121878400,,,,
2021-06-01,151.390793,193654700,"NIKE’s strong results this quarter and full fiscal year demonstrate NIKE’s unique competitive advantage and deep connection with consumers all over the world. FY21 was a pivotal year for NIKE as we brought our Consumer Direct Acceleration strategy to life across the marketplace. Fueled by our momentum, we continue to invest in innovation and our digital leadership to set the foundation for NIKE’s long-term growth. NIKE’s brand momentum is a testament to our authentic consumer connections, digital strength and continued operational execution. As we advance our consumer-led digital transformation, we arebuilding a new financial model that will continue to fuel long-term sustainable, profitable growth for NIKE.",-5.790543000000014,14.727782999999988,-8.83940100000001
2021-07-01,164.149567,115025500,,,,
2021-08-01,161.435165,94305000,,,,
2021-09-01,142.551392,171235500,,,,
2021-10-01,164.204514,132971400,,,,
2021-11-01,166.118576,117595600,,,,
2021-12-01,163.595963,123481200,,,,
2022-01-01,145.60025,131502000,,,,
2022-02-01,134.272385,115406000,,,,
2022-03-01,132.315582,201080600,,,,
2022-04-01,122.899841,128180100,,,,
2022-05-01,117.1343,162628900,,,,
2022-06-01,100.724655,172665200,"NIKE’s results this fiscal year are a testament to the unmatched strength of our brands and our deep connection with consumers. Our competitive advantages, including our pipeline of innovative product and expanding digital leadership, prove that our strategy is working as we create value through our relentless drive to serve the future of sport. In this dynamic environment, NIKE's unrivaled strengths continue to fuel our momentum. Two years into executing our Consumer Direct Acceleration, we are better positioned than ever to drive long-term growth while serving consumers directly at scale.",25.826744000000005,7.961014000000006,-18.601592999999994
2022-07-01,113.541641,136287300,,,,
2022-08-01,105.173225,127466600,,,,
2022-09-01,82.123062,206296500,,,,
2022-10-01,91.831413,200873100,,,,
2022-11-01,108.685669,158370900,,,,
2022-12-01,115.938644,194177000,,,,
2023-01-01,126.551399,135012300,,,,
2023-02-01,118.063629,101178600,,,,
2023-03-01,121.890076,156964700,,,,
2023-04-01,126.304245,81949300,,,,
2023-05-01,104.914658,166769300,,,,
