Date,Adj Close,Volume,press release,Price change 12mo,Price change 8mo,Price change 4mo
2015-01-01,31.602785,293092200,,,,
2015-02-01,33.23782,291647700,,,,
2015-03-01,31.126869,370738500,,,,
2015-04-01,31.392885,284020300,,,,
2015-05-01,31.70248,230592600,,,,
2015-06-01,30.363503,288290300,,,,
2015-07-01,32.057671,268100000,,,,
2015-08-01,30.684214,342886000,,,,
2015-09-01,31.308517,347283900,,,,
2015-10-01,33.335075,366307300,,,,
2015-11-01,33.547592,252129100,,,,
2015-12-01,34.074551,286672000,,,,
2016-01-01,34.04282,317920800,,,,
2016-02-01,34.209385,304133400,,,,
2016-03-01,36.795124,347238100,,,,
2016-04-01,35.8111,317337800,,,,
2016-05-01,35.651226,230295800,,,,
2016-06-01,36.234764,265492600,,,,
2016-07-01,35.143307,235959400,,,,
2016-08-01,34.982208,235118300,,,,
2016-09-01,34.088127,251007200,,,,
2016-10-01,34.43158,264839100,,,,
2016-11-01,32.766846,316557000,,,,
2016-12-01,33.952873,283871000,,,,
2017-01-01,34.042946,240343500,,,,
2017-02-01,34.362339,333983800,,,,
2017-03-01,34.755424,339185400,,,,
2017-04-01,35.648769,232465400,,,,
2017-05-01,37.565449,250453800,,,,
2017-06-01,37.053234,241609300,,,,
2017-07-01,38.182796,195369200,,,,
2017-08-01,37.941231,208673800,,,,
2017-09-01,37.491432,197449400,,,,
2017-10-01,38.604153,192361800,,,,
2017-11-01,38.427845,217681900,,,,
2017-12-01,38.836006,207945400,,,,
2018-01-01,40.283474,256417300,"I am pleased with our accomplishments and results in 2017. We achieved or exceeded our full year guidance while driving significant change as we continued to transform into a total beverage company. While there is still much work to do, I am encouraged by our momentum as we head into 2018.",1.1830789999999993,-0.4886319999999955,-3.563991999999999
2018-02-01,36.584404,292809500,,,,
2018-03-01,36.762165,278776900,,,,
2018-04-01,36.898811,256838800,,,,
2018-05-01,36.719482,252954800,,,,
2018-06-01,37.453865,259306900,,,,
2018-07-01,40.173927,207676200,,,,
2018-08-01,38.399136,231152100,,,,
2018-09-01,39.794842,193542300,,,,
2018-10-01,41.601742,326355300,,,,
2018-11-01,43.791306,279957400,,,,
2018-12-01,41.466553,308108600,,,,
2019-01-01,42.149639,290752700,"I am pleased with our strong organic revenue and earnings growth in 2018. Our results demonstrate progress in our transformation as a consumer-centric, total beverage company and the power of a more strategically aligned system. Coca-Cola has established a strong foundation to capitalize on long-term growth opportunities and drive sustained shareowner value.",7.858787999999997,6.317565999999999,1.2513390000000015
2019-02-01,39.706306,388570200,,,,
2019-03-01,41.037441,363961200,,,,
2019-04-01,43.339149,238015200,,,,
2019-05-01,43.400978,258269900,,,,
2019-06-01,44.98225,248586800,,,,
2019-07-01,46.855793,257685900,,,,
2019-08-01,49.001389,271904100,,,,
2019-09-01,48.467205,216515600,,,,
2019-10-01,48.812603,245853900,,,,
2019-11-01,47.888908,226002600,,,,
2019-12-01,50.008427,230590700,,,,
2020-01-01,52.764091,286856700,"We made good progress in 2019 by delivering on our financial commitments and growing in a more sustainable way. We continue to transform the organization to act with a growth mindset, which gives us confidence in our 2020 targets and our ability to create a better shared future for all of our stakeholders.",-1.5208849999999998,-7.358573,-10.219078000000003
2020-02-01,48.32793,245599100,,,,
2020-03-01,39.979645,693439800,,,,
2020-04-01,41.824993,395209600,,,,
2020-05-01,42.545013,382765600,,,,
2020-06-01,40.722172,399229500,,,,
2020-07-01,43.446556,369294100,,,,
2020-08-01,45.55267,252126200,,,,
2020-09-01,45.405518,341638700,,,,
2020-10-01,44.558502,292193800,,,,
2020-11-01,47.840591,339327300,,,,
2020-12-01,51.243206,303487100,,,,
2021-01-01,44.991985,457208200,"In 2020, employees from across The Coca-Cola Company and its bottling system worked tirelessly to learn and adapt amidst a global crisis. The progress we made in 2020, including the actions taken to accelerate the transformation of our company, gives us confidence in returning to growth in the year ahead. While near-term uncertainty remains, we are well-positioned to emerge stronger from the crisis, driven by our purpose and our beverages for life ambition.",12.078842000000002,4.817253000000001,7.101719000000003
2021-02-01,45.77689,301062400,,,,
2021-03-01,49.252903,452188000,,,,
2021-04-01,50.85944,270807700,,,,
2021-05-01,52.093704,309903200,,,,
2021-06-01,50.981926,305857700,,,,
2021-07-01,54.138,293385300,,,,
2021-08-01,53.454506,220335000,,,,
2021-09-01,49.809238,334494700,,,,
2021-10-01,53.915329,331812000,,,,
2021-11-01,50.166031,286683400,,,,
2021-12-01,57.070827,426786000,,,,
2022-01-01,58.80579,407891700,"In 2021, our system demonstrated resilience and flexibility by successfully navigating through another year of uncertainty. We focused on our key strategies and emerged stronger. We are confident that progress on our strategic transformation has made us a nimbler total beverage company. While the environment remains dynamic, we will build on the momentum from 2021 to drive topline growth and maximize returns.",4.320003,-4.003277000000004,2.7520179999999996
2022-02-01,59.99136,396000700,,,,
2022-03-01,59.760029,426922600,,,,
2022-04-01,62.752438,319591200,,,,
2022-05-01,61.557808,459881800,,,,
2022-06-01,61.101318,353151200,,,,
2022-07-01,62.775387,275802300,,,,
2022-08-01,60.368855,223178000,,,,
2022-09-01,54.802513,317560600,,,,
2022-10-01,58.976143,325950900,,,,
2022-11-01,62.681248,269982400,,,,
2022-12-01,63.125793,245985300,,,,
2023-01-01,60.853226,260737100,,,,
2023-02-01,59.057003,265889400,,,,
2023-03-01,61.557819,335455500,,,,
2023-04-01,64.150002,213353000,,,,
2023-05-01,59.66,295741900,,,,
