Date,Adj Close,Volume,press release,Price change 12mo,Price change 8mo,Price change 4mo
2015-01-01,13.040132,786781175,,,,
2015-02-01,13.948087,587347318,,,,
2015-03-01,13.177231,763556095,,,,
2015-04-01,13.980373,805129433,,,,
2015-05-01,14.206614,844500424,,,,
2015-06-01,14.609696,979702539,,,,
2015-07-01,14.288877,1002937415,,,,
2015-08-01,13.89723,968188107,,,,
2015-09-01,13.637702,739284398,,,,
2015-10-01,14.026991,741933191,,,,
2015-11-01,14.362274,502312095,,,,
2015-12-01,14.677924,715398246,,,,
2016-01-01,15.381756,897303662,,,,
2016-02-01,16.056389,764294754,,,,
2016-03-01,17.02108,672805956,,,,
2016-04-01,16.868992,598880684,,,,
2016-05-01,17.292816,510773779,,,,
2016-06-01,19.086142,690927151,,,,
2016-07-01,19.121485,544892066,,,,
2016-08-01,18.325624,548467134,,,,
2016-09-01,18.204588,592623194,,,,
2016-10-01,16.492172,826357125,,,,
2016-11-01,17.597281,662728997,,,,
2016-12-01,19.373869,563979119,,,,
2017-01-01,19.205326,609919931,,,,
2017-02-01,19.330818,493171199,,,,
2017-03-01,19.219803,503222214,,,,
2017-04-01,18.331667,543834455,,,,
2017-05-01,18.10582,618547646,,,,
2017-06-01,17.729887,578628648,,,,
2017-07-01,18.326674,751078720,,,,
2017-08-01,17.907778,539767129,,,,
2017-09-01,18.725246,746143246,,,,
2017-10-01,16.086405,1087669972,,,,
2017-11-01,17.681818,1164302431,,,,
2017-12-01,18.896898,779347579,,,,
2018-01-01,18.201876,837564914,"The impact of tax reform and regulatory rationalization will be substantial and positive for the U.S. economy and AT&T. Our FirstNet win and the opt-in by 100 percent of all states and territories will enable us to put the industry's most robust spectrum assets to work in building a best-in-class nationwide network for public safety and first responders. On the Time Warner front, we look forward to presenting our case in court and closing the deal.",-3.2310799999999986,-1.7727569999999986,-2.0287349999999975
2018-02-01,17.953665,818830051,,,,
2018-03-01,17.632181,671206169,,,,
2018-04-01,16.173141,869468550,,,,
2018-05-01,16.287819,844593634,,,,
2018-06-01,16.181988,1628024559,,,,
2018-07-01,16.111433,1266924744,,,,
2018-08-01,16.429119,768886390,,,,
2018-09-01,17.272692,880875867,,,,
2018-10-01,15.781006,1316043024,,,,
2018-11-01,16.387094,924776398,,,,
2018-12-01,14.970796,1268699299,,,,
2019-01-01,15.76812,1035320203,"Our top priority for 2018 and 2019 is reducing our debt and I couldn’t be more pleased with how we closed the year. In 2018, we generated record free cash flow while investing at near-record levels. Our dividend payout as a percent of free cash flow was 46% for the quarter and 60% for the year, allowing us to increase the dividend for the 35th consecutive year. This momentum will carry us into 2019 allowing us to continue reducing our debt while investing in the business and continuing our strong record for paying dividends.",6.46068,3.9265250000000016,0.8304100000000005
2019-02-01,16.684317,734370370,,,,
2019-03-01,16.812983,809223372,,,,
2019-04-01,16.59853,875160822,,,,
2019-05-01,16.743868,816153717,,,,
2019-06-01,18.348167,679868042,,,,
2019-07-01,18.643839,891283965,,,,
2019-08-01,19.694645,834448749,,,,
2019-09-01,21.135717,1012501065,,,,
2019-10-01,21.498781,853834224,,,,
2019-11-01,21.261835,802378688,,,,
2019-12-01,22.2288,679722535,,,,
2020-01-01,21.398348,982957591,"We delivered what we promised in 2019 and we begin this year with strong momentum in wireless, with HBO Max set to launch in May and our share retirement plan well underway. Our 2020 outlook positions us to deliver meaningful progress on our 3-year financial and capital allocation plans as we continue to invest in growth opportunities and create value for our owners, as we did last year.",-3.5373819999999974,-3.327852,-3.758462999999999
2020-02-01,20.38979,922054388,,,,
2020-03-01,16.875706,1883263293,,,,
2020-04-01,17.639885,1117249324,,,,
2020-05-01,18.284163,959846510,,,,
2020-06-01,17.910894,1170276053,,,,
2020-07-01,17.52578,1003774316,,,,
2020-08-01,18.070496,762810420,,,,
2020-09-01,17.282446,1017387416,,,,
2020-10-01,16.379223,1248679758,,,,
2020-11-01,17.854763,971405428,,,,
2020-12-01,17.860966,1284157530,,,,
2021-01-01,17.780239,1224161530,"We ended the year with strong momentum in our market focus areas of broadband connectivity and software-based entertainment. By investing in our high-quality wireless customer base, we had our best full-year of postpaid phone net adds in a decade and our second lowest postpaid phone churn ever. Our fiber broadband net adds passed the 1 million mark for the year. And the release of Wonder Woman 1984 helped drive our domestic HBO Max and HBO subscribers to more than 41 million, a full two years faster than our initial forecast. ",-0.9732340000000015,0.4811540000000001,2.1860639999999982
2021-02-01,17.72876,998358098,,,,
2021-03-01,19.241644,1398177232,,,,
2021-04-01,19.966303,1058549388,,,,
2021-05-01,19.133587,1665976094,,,,
2021-06-01,18.710995,1032169347,,,,
2021-07-01,18.236393,935588977,,,,
2021-08-01,18.261393,789806781,,,,
2021-09-01,17.988338,984413994,,,,
2021-10-01,16.822857,1339836364,,,,
2021-11-01,15.597722,1278172519,,,,
2021-12-01,16.807005,1834795096,,,,
2022-01-01,17.421898,1828521981,"A year and a half ago, we began simplifying our business to reposition AT&T for growth and we’re extremely pleased with how we’ve executed on that commitment. We ended 2021 the way we started it – by growing our customer relationships, running our operations more effectively and efficiently, and sharpening our focus. Our momentum is strong and we’re confident there is more opportunity to continue to grow our customer base and drive costs from the business. We’re at the dawn of a new age of connectivity. Our focus now is to be America’s best connectivity provider and also ensure our media assets are positioned to grow and truly become a global media distribution leader. Once we do this, we’ll unlock the true value of these businesses and provide a great opportunity for shareholders.",0.4722670000000022,-0.6708739999999977,0.10037000000000162
2022-02-01,16.623625,1300035599,,,,
2022-03-01,16.581518,1210104223,,,,
2022-04-01,17.522268,1346823217,,,,
2022-05-01,20.065088,1005195300,,,,
2022-06-01,19.75407,838975300,,,,
2022-07-01,17.699501,743894600,,,,
2022-08-01,16.751024,769649200,,,,
2022-09-01,14.649981,958698100,,,,
2022-10-01,17.409983,1188340400,,,,
2022-11-01,18.739788,803114100,,,,
2022-12-01,17.894165,824021900,,,,
2023-01-01,19.799246,777779600,,,,
2023-02-01,18.645565,563079500,,,,
2023-03-01,18.98081,660086700,,,,
2023-04-01,17.422905,777350500,,,,
2023-05-01,15.73,860925100,,,,
