Date,Adj Close,Volume,press release,Price change 12mo,Price change 8mo,Price change 4mo
2015-01-01,20.360046,277572000,,,,
2015-02-01,22.330078,292385700,,,,
2015-03-01,20.194098,356468700,,,,
2015-04-01,17.714592,639079300,,,,
2015-05-01,18.018938,425587000,,,,
2015-06-01,17.290009,324240500,,,,
2015-07-01,15.61678,359212200,,,,
2015-08-01,14.474311,403004100,,,,
2015-09-01,13.292946,348502000,,,,
2015-10-01,15.175133,362991700,,,,
2015-11-01,16.98493,237923300,,,,
2015-12-01,16.99021,284412200,,,,
2016-01-01,16.061985,364799800,,,,
2016-02-01,17.172224,271878000,,,,
2016-03-01,19.378624,259469500,,,,
2016-04-01,18.729008,220915100,,,,
2016-05-01,22.343061,318169200,,,,
2016-06-01,22.027533,312526900,,,,
2016-07-01,24.159521,220545400,,,,
2016-08-01,27.421837,293294300,,,,
2016-09-01,27.80209,290903100,,,,
2016-10-01,26.815413,239841100,,,,
2016-11-01,29.692446,253655700,,,,
2016-12-01,29.852215,205985500,,,,
2017-01-01,31.683872,183134100,,,,
2017-02-01,33.506271,202717500,,,,
2017-03-01,36.088058,196209500,,,,
2017-04-01,37.674454,145367700,,,,
2017-05-01,42.563488,230868800,,,,
2017-06-01,38.409725,244092000,,,,
2017-07-01,41.199097,194338500,,,,
2017-08-01,41.952221,226591700,,,,
2017-09-01,48.544968,224927600,,,,
2017-10-01,52.5896,214988600,,,,
2017-11-01,49.178688,228866300,,,,
2017-12-01,47.722134,240811900,,,,
2018-01-01,50.065311,261782700,,,,
2018-02-01,53.762085,337379000,,,,
2018-03-01,52.008209,323026600,,,,
2018-04-01,46.452919,274419500,,,,
2018-05-01,47.491035,326039800,,,,
2018-06-01,43.370949,300989700,,,,
2018-07-01,45.662025,215355400,,,,
2018-08-01,40.394409,276552000,,,,
2018-09-01,36.457756,247698300,,,,
2018-10-01,31.015034,321299800,,,,
2018-11-01,35.165459,260792300,"Fiscal 2017 was a record-breaking year for the company.  We have great momentum and we’re confident that in 2018 we can deliver strong double-digit growth across our semiconductor, display and service businesses. This is the most exciting time in the history of the electronics industry. AI will transform entire industries over the coming years, creating trillions of dollars of economic value, and Applied is uniquely positioned to deliver the innovative materials needed to enable next-generation memory and high-performance computing.",1.7229500000000044,2.647789000000003,1.9051779999999994
2018-12-01,31.056627,264368600,,,,
2019-01-01,37.070637,249011700,,,,
2019-02-01,36.36869,221789600,,,,
2019-03-01,37.813248,209348100,,,,
2019-04-01,42.017899,166338300,,,,
2019-05-01,36.888409,232766800,,,,
2019-06-01,43.037777,200453900,,,,
2019-07-01,47.311844,204337500,,,,
2019-08-01,46.018127,175689600,,,,
2019-09-01,48.035618,144479600,,,,
2019-10-01,52.232719,158035400,,,,
2019-11-01,55.736721,163724200,"Applied Materials’ fourth quarter results reflect a healthy uptick in demand for semiconductor equipment, combined with strong execution across the company. The semiconductor industry is increasingly adopting a new playbook for improving chip performance, power, area and cost, and we are investing in unique solutions to enable our customers’ success in the AI-Big Data era.",-1.2977140000000063,-11.336662000000004,0.27966699999999634
2019-12-01,58.962585,130725000,,,,
2020-01-01,56.016388,141444900,,,,
2020-02-01,56.141964,190762000,,,,
2020-03-01,44.400059,278980900,,,,
2020-04-01,48.14043,196887700,,,,
2020-05-01,54.439007,195030200,,,,
2020-06-01,58.80991,162975500,,,,
2020-07-01,62.584652,126157900,,,,
2020-08-01,59.928722,162649500,,,,
2020-09-01,58.029236,205465300,,,,
2020-10-01,57.814484,141605000,,,,
2020-11-01,80.50885,169506500,"Applied Materials closed fiscal 2020 with record quarterly performance as demand for our semiconductor systems and services remains very strong. Our future opportunities have never looked better and, as powerful technology trends take shape, we are uniquely positioned to accelerate our customers’ roadmaps and outperform our markets.",54.97674599999999,50.53346300000001,14.140633000000008
2020-12-01,84.48748,126013600,,,,
2021-01-01,94.649483,156990300,,,,
2021-02-01,115.70771,166088800,,,,
2021-03-01,131.042313,240480900,,,,
2021-04-01,130.169342,212469600,,,,
2021-05-01,135.485596,227425300,,,,
2021-06-01,139.918045,154328700,,,,
2021-07-01,137.491074,134215800,,,,
2021-08-01,132.77475,162712100,,,,
2021-09-01,126.717682,153610500,,,,
2021-10-01,134.513885,134316800,,,,
2021-11-01,144.889099,160855300,"Demand for semiconductors and equipment continues to grow as the pandemic accelerates digital transformation of the economy, and currently, our supply chain cannot keep up. We expect supply shortages of certain silicon components to persist in the near-term, and managing these constraints in partnership with our suppliers and chipmakers is our top priority. Applied delivered strong growth in fiscal 2021, with overall orders up by 62 percent year over year and Semiconductor Systems orders up 78 percent. The momentum continued as our Semiconductor Systems backlog increased during the fourth quarter from $5.5 billion to $6.7 billion, and we see this strength sustaining into 2022.",-29.03770399999999,-14.70568799999998,-8.649581999999981
2021-12-01,155.150192,147600100,,,,
2022-01-01,136.239517,203548000,,,,
2022-02-01,132.315414,160789500,,,,
2022-03-01,130.183411,165906500,,,,
2022-04-01,108.996513,173052300,,,,
2022-05-01,115.851395,178606000,,,,
2022-06-01,90.083839,167026400,,,,
2022-07-01,104.936081,135489400,,,,
2022-08-01,93.143394,160563900,,,,
2022-09-01,81.330437,147574100,,,,
2022-10-01,87.64389,212177900,,,,
2022-11-01,108.797935,176523300,"Applied Materials delivered a strong finish to our fiscal year with record performance, and we remain focused on mitigating supply chain constraints and doing everything possible to meet customer demand. Though we are slowing the rate of spending growth in the near term amid geopolitical and macroeconomic challenges, we are making the strategic investments to win the major technology inflections that will enable Applied to outgrow the semiconductor market.",24.15941699999999,13.716332000000008,2.145661000000004
2022-12-01,96.902748,128011100,,,,
2023-01-01,110.943596,117570900,,,,
2023-02-01,115.580757,130308000,,,,
2023-03-01,122.514267,160481100,,,,
2023-04-01,112.739456,111982500,,,,
2023-05-01,132.957352,133937900,,,,
